img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20
Pieza_07_foto015;7;15;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;101;101;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;63.366336633663366;63.366336633663366
Pieza_07_foto026;7;26;207;207;207;207;207;187;182;176;170;168;163;161;153;144;135;134;127;120;107;107;30.917874396135264;30.917874396135264;30.917874396135264;30.917874396135264;30.917874396135264;34.224598930481285;35.16483516483517;36.36363636363637;37.64705882352941;38.095238095238095;39.263803680981596;39.75155279503105;41.830065359477125;44.44444444444444;47.407407407407405;47.76119402985075;50.39370078740158;53.333333333333336;59.81308411214953;59.81308411214953
Pieza_07_foto1;7;1;52;55;62;66;73;78;82;90;95;101;109;115;115;123;125;134;140;147;147;147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05733944954128441;0.7880434782608695;0.8695652173913043;2.8963414634146343;4.05;7.940764925373134;11.5625;16.4328231292517;17.006802721088434;17.006802721088434
Pieza_07_foto15;7;15;132;132;132;132;123;112;105;105;100;94;94;87;82;81;72;63;61;58;50;41;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484;52.03252032520325;57.142857142857146;60.95238095238095;60.95238095238095;64.0;68.08510638297872;68.08510638297872;73.5632183908046;78.04878048780488;79.01234567901234;88.58506944444444;98.28869047619048;93.34016393442623;86.63793103448276;71.40625;64.0625
Pieza_08_foto012;8;12;96;96;95;90;89;88;87;92;92;84;84;84;84;79;61;87;88;88;62;62;66.66666666666667;66.66666666666667;67.36842105263158;71.11111111111111;71.91011235955057;72.72727272727273;73.5632183908046;69.56521739130434;69.56521739130434;76.19047619047619;76.19047619047619;76.19047619047619;76.19047619047619;78.04588607594937;92.52049180327869;73.13218390804597;72.72727272727273;72.12357954545455;96.875;96.875
Pieza_08_foto013;8;13;76;76;75;75;77;79;79;79;69;70;70;70;65;61;59;59;59;59;59;58;84.21052631578948;84.21052631578948;85.33333333333333;85.33333333333333;83.11688311688312;81.0126582278481;81.0126582278481;81.0126582278481;92.7536231884058;91.42857142857143;91.42857142857143;91.42857142857143;97.25961538461539;91.13729508196721;91.07521186440678;92.1875;92.1875;92.1875;90.91631355932203;90.625
Pieza_08_foto017;8;17;69;69;69;66;62;65;65;65;65;65;62;63;63;62;68;68;60;62;62;62;92.7536231884058;92.7536231884058;92.7536231884058;96.51988636363636;95.4133064516129;94.63942307692308;98.46153846153847;94.35096153846153;95.5048076923077;98.26923076923077;96.875;98.04067460317461;97.6686507936508;96.875;93.45128676470588;92.09558823529412;93.75;95.91733870967742;96.875;96.875
Pieza_08_foto018;8;18;61;61;64;65;65;62;61;61;60;60;61;61;61;59;59;56;54;54;59;59;95.3125;95.3125;98.5107421875;98.46153846153847;96.875;95.94254032258064;95.3125;94.05737704918033;93.75;93.75;93.98053278688525;95.3125;93.00717213114754;92.1875;92.08156779661017;84.5703125;84.375;84.375;85.51377118644068;92.1875
Pieza_08_foto019;8;19;91;91;91;90;88;85;82;83;86;88;88;88;86;86;86;85;86;86;78;55;70.32967032967034;70.32967032967034;70.32967032967034;71.11111111111111;72.72727272727273;75.29411764705883;78.04878048780488;77.10843373493977;74.4186046511628;72.72727272727273;72.72727272727273;72.72727272727273;74.4186046511628;74.4186046511628;74.4186046511628;75.29411764705883;74.4186046511628;74.4186046511628;77.18349358974359;85.9375
Pieza_08_foto07;8;7;85;85;81;78;77;73;71;70;69;67;65;60;60;60;59;59;59;59;59;59;75.29411764705883;75.29411764705883;79.01234567901234;82.05128205128206;83.11688311688312;87.67123287671232;90.14084507042253;91.42857142857143;92.7536231884058;95.5223880597015;93.36538461538461;93.75;93.75;91.45833333333333;90.70444915254237;92.1875;92.1875;92.1875;92.1875;92.1875
Pieza_08_foto12;8;12;65;65;91;91;90;84;83;87;87;87;88;95;95;90;92;93;93;98;99;100;3.4615384615384617;3.4615384615384617;24.673763736263737;24.708104395604394;22.67361111111111;4.036458333333333;16.94277108433735;20.761494252873565;20.761494252873565;18.929597701149426;19.886363636363637;29.013157894736842;26.792763157894736;23.76736111111111;25.27173913043478;26.864919354838708;26.881720430107528;31.792091836734695;32.89141414141414;34.515625
Pieza_08_foto13;8;13;61;62;62;62;62;62;64;68;73;73;73;73;55;82;82;80;78;78;79;79;17.315573770491802;17.96875;18.371975806451612;18.371975806451612;18.371975806451612;17.691532258064516;18.8720703125;24.172794117647058;29.73030821917808;30.90753424657534;30.90753424657534;20.997431506849313;11.363636363636363;42.0922256097561;40.5297256097561;38.26171875;37.03926282051282;37.03926282051282;38.29113924050633;38.29113924050633
Pieza_08_foto14;8;14;55;55;55;55;55;55;57;57;56;56;57;58;59;59;59;59;65;67;73;73;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;26.343201754385966;25.82236842105263;25.111607142857142;25.111607142857142;25.849780701754387;27.262931034482758;28.840042372881356;28.840042372881356;28.840042372881356;28.840042372881356;33.82211538461539;38.64272388059702;46.767979452054796;47.28167808219178
Pieza_08_foto15;8;15;54;55;56;56;56;56;60;62;62;63;66;66;67;67;69;70;70;77;77;77;22.685185185185187;23.09659090909091;25.111607142857142;25.111607142857142;25.111607142857142;25.111607142857142;28.046875;32.66129032258065;32.66129032258065;33.95337301587302;36.36363636363637;37.878787878787875;38.85261194029851;39.202425373134325;41.77989130434783;42.52232142857143;43.214285714285715;47.9099025974026;52.780032467532465;52.780032467532465
Pieza_08_foto16;8;16;59;59;58;69;69;60;64;67;67;67;64;64;64;68;79;79;80;80;81;83;15.254237288135593;14.830508474576272;14.251077586206897;26.17753623188406;20.108695652173914;16.276041666666668;19.0673828125;22.411380597014926;23.880597014925375;20.895522388059703;20.0439453125;20.5322265625;20.5322265625;24.287683823529413;34.47389240506329;38.29113924050633;39.55078125;39.55078125;40.007716049382715;43.373493975903614
Pieza_08_foto17;8;17;57;57;56;55;52;51;51;50;50;56;59;59;55;55;55;56;60;63;63;63;43.85964912280702;43.72258771929825;41.74107142857143;38.15340909090909;35.75721153846154;35.416666666666664;34.620098039215684;34.03125;34.03125;37.16517857142857;46.71610169491525;42.266949152542374;41.02272727272727;41.02272727272727;41.02272727272727;41.489955357142854;46.692708333333336;50.3968253968254;52.48015873015873;52.48015873015873
Pieza_08_foto18;8;18;57;57;57;57;57;63;63;64;64;64;63;63;64;64;65;69;69;67;64;64;26.343201754385966;26.343201754385966;26.343201754385966;26.343201754385966;26.343201754385966;33.95337301587302;33.95337301587302;34.6435546875;35.25390625;34.326171875;33.95337301587302;33.95337301587302;34.6923828125;35.25390625;36.44230769230769;40.557065217391305;41.59873188405797;37.98973880597015;35.25390625;35.25390625
Pieza_08_foto19;8;19;56;82;82;86;86;89;89;89;87;97;97;89;86;85;88;91;94;94;94;94;0.25111607142857145;16.02515243902439;16.02515243902439;19.640261627906977;19.785610465116278;22.27879213483146;22.752808988764045;22.331460674157302;20.761494252873565;31.185567010309278;26.675257731958762;21.89255617977528;19.186046511627907;18.823529411764707;21.750710227272727;24.690934065934066;26.961436170212767;27.94215425531915;27.94215425531915;27.94215425531915
Pieza_08_foto7;8;7;63;63;63;63;63;62;63;63;63;69;70;72;73;74;76;80;81;84;89;90;8.953373015873016;8.953373015873016;8.953373015873016;8.953373015873016;8.754960317460318;7.711693548387097;8.779761904761905;8.953373015873016;8.953373015873016;12.160326086956522;15.089285714285714;17.01388888888889;17.61558219178082;19.00337837837838;21.05263157894737;23.88671875;26.40817901234568;28.701636904761905;32.49648876404494;36.736111111111114
Pieza_10_foto0104;10;104;75;82;104;104;110;112;112;111;108;107;107;79;79;75;75;75;88;88;88;56;85.33333333333333;78.04878048780488;61.53846153846154;61.53846153846154;58.18181818181818;57.142857142857146;57.142857142857146;57.65765765765766;59.25925925925926;59.81308411214953;59.81308411214953;81.0126582278481;81.0126582278481;85.33333333333333;85.33333333333333;85.33333333333333;72.72727272727273;72.72727272727273;65.05681818181819;87.5
Pieza_10_foto104;10;104;90;91;91;91;90;74;86;86;86;85;84;84;87;88;88;78;81;81;65;65;36.736111111111114;37.13942307692308;37.92925824175824;37.723214285714285;21.5625;18.75;31.90406976744186;32.049418604651166;31.3953488372093;30.183823529411764;29.389880952380953;29.110863095238095;33.207614942528735;34.375;31.658380681818183;23.15705128205128;26.40817901234568;20.563271604938272;10.600961538461538;10.600961538461538
Pieza_12_foto0146;12;146;69;72;72;74;74;74;73;65;65;65;64;84;84;87;87;87;71;71;64;64;92.7536231884058;88.88888888888889;88.88888888888889;86.48648648648648;86.48648648648648;86.48648648648648;87.67123287671232;98.46153846153847;98.46153846153847;98.46153846153847;100.0;76.19047619047619;76.19047619047619;73.5632183908046;73.5632183908046;73.5632183908046;90.14084507042253;90.14084507042253;100.0;100.0
Pieza_12_foto024;12;24;75;87;111;114;114;113;113;114;114;112;111;111;106;106;107;107;68;68;68;56;85.33333333333333;73.5632183908046;57.65765765765766;56.14035087719298;56.14035087719298;56.63716814159292;56.63716814159292;56.14035087719298;56.14035087719298;57.142857142857146;57.65765765765766;57.65765765765766;60.37735849056604;60.37735849056604;59.81308411214953;59.81308411214953;94.11764705882354;94.11764705882354;90.99264705882354;87.5
Pieza_12_foto025;12;25;107;118;118;119;119;119;119;119;114;114;111;108;99;97;97;78;77;72;72;58;59.81308411214953;54.23728813559322;54.23728813559322;53.78151260504202;53.78151260504202;53.78151260504202;53.78151260504202;53.78151260504202;56.14035087719298;56.14035087719298;57.65765765765766;59.25925925925926;64.64646464646465;65.97938144329896;65.97938144329896;82.05128205128206;83.11688311688312;88.88888888888889;86.93576388888889;90.625
Pieza_12_foto049;12;49;91;91;86;86;91;91;86;85;85;83;89;89;91;91;90;88;84;78;50;50;70.32967032967034;70.32967032967034;74.4186046511628;74.4186046511628;70.32967032967034;70.32967032967034;74.4186046511628;75.29411764705883;75.29411764705883;77.10843373493977;71.91011235955057;71.91011235955057;70.32967032967034;70.32967032967034;71.11111111111111;72.72727272727273;76.19047619047619;78.02483974358974;78.125;78.125
Pieza_12_foto0490;12;490;71;71;58;70;70;69;68;68;68;67;68;68;68;67;66;64;61;60;56;55;90.14084507042253;85.25528169014085;90.625;89.15178571428571;91.42857142857143;92.7536231884058;94.11764705882354;94.11764705882354;94.11764705882354;95.5223880597015;94.11764705882354;94.11764705882354;94.11764705882354;95.5223880597015;96.96969696969697;97.7294921875;94.41598360655738;92.00520833333333;86.04910714285714;85.9375
Pieza_12_foto0509;12;509;69;69;68;67;66;66;64;63;63;62;62;62;61;60;60;59;56;56;54;52;92.7536231884058;92.7536231884058;94.11764705882354;95.5223880597015;96.96969696969697;96.96969696969697;98.681640625;98.4375;98.36309523809524;96.875;96.875;96.72379032258064;94.69774590163935;93.75;93.359375;91.39300847457628;87.5;86.24441964285714;81.82870370370371;81.25
Pieza_12_foto0510;12;510;61;61;61;61;62;62;62;62;61;58;58;56;55;54;54;53;52;51;50;49;95.3125;94.31352459016394;94.23668032786885;95.3125;95.69052419354838;96.875;96.875;96.82459677419355;93.69877049180327;90.625;89.19719827586206;87.08147321428571;85.9375;84.375;84.375;82.51768867924528;80.37860576923077;79.6875;76.78125;76.5625
Pieza_12_foto0525;12;525;73;73;73;73;73;71;71;71;70;70;68;66;65;62;61;58;58;58;58;57;87.67123287671232;87.67123287671232;87.67123287671232;87.67123287671232;87.67123287671232;90.14084507042253;90.14084507042253;90.14084507042253;91.42857142857143;91.42857142857143;94.11764705882354;96.96969696969697;97.40384615384616;96.44657258064517;94.31352459016394;90.625;90.625;90.625;89.52047413793103;89.0625
Pieza_12_foto0540;12;540;66;66;65;61;64;65;65;65;58;59;62;63;63;62;61;61;59;57;57;55;96.96969696969697;96.96969696969697;97.86057692307692;95.3125;95.99609375;98.46153846153847;98.46153846153847;96.80288461538461;89.11637931034483;89.88347457627118;95.46370967741936;98.01587301587301;98.36309523809524;95.58971774193549;95.3125;94.28790983606558;90.49258474576271;89.0625;87.08881578947368;85.9375
Pieza_12_foto0541;12;541;64;64;64;60;58;55;65;65;65;64;64;65;65;65;62;61;60;59;57;55;100.0;100.0;97.021484375;92.421875;87.68857758620689;83.26704545454545;85.72115384615384;98.46153846153847;98.46153846153847;100.0;100.0;98.46153846153847;98.46153846153847;96.53846153846153;95.76612903225806;94.33913934426229;92.94270833333333;91.02224576271186;87.41776315789474;85.9375
Pieza_12_foto0557;12;557;65;65;65;65;64;64;62;62;61;60;60;60;59;57;57;55;54;52;51;49;98.46153846153847;98.46153846153847;98.46153846153847;98.46153846153847;100.0;99.1455078125;96.875;96.29536290322581;94.90266393442623;93.75;93.75;92.578125;91.07521186440678;89.0625;87.14364035087719;85.2840909090909;82.63888888888889;79.83774038461539;77.94117647058823;76.5625
Pieza_12_foto0558;12;558;69;68;68;67;67;66;64;61;56;61;61;61;60;58;58;56;56;55;53;52;92.7536231884058;94.11764705882354;94.11764705882354;95.5223880597015;95.5223880597015;96.96969696969697;97.0703125;90.82991803278688;85.37946428571429;86.70594262295081;95.3125;94.8514344262295;92.265625;90.625;89.60129310344827;87.5;86.57924107142857;84.23295454545455;81.92806603773585;81.25
Pieza_12_foto0576;12;576;90;90;90;90;90;90;90;90;90;90;77;75;75;90;90;90;90;90;90;90;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;83.11688311688312;81.45833333333333;81.77083333333333;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111
Pieza_12_foto0592;12;592;80;80;79;78;77;77;75;75;74;73;72;72;71;71;70;66;59;57;57;54;80.0;80.0;81.0126582278481;82.05128205128206;83.11688311688312;83.11688311688312;85.33333333333333;85.33333333333333;86.48648648648648;87.67123287671232;88.88888888888889;88.88888888888889;90.14084507042253;90.14084507042253;91.42857142857143;94.43655303030303;90.22775423728814;89.0625;87.11622807017544;84.375
Pieza_12_foto0593;12;593;65;70;70;70;70;69;65;63;66;68;68;68;67;67;65;64;63;62;58;58;98.46153846153847;91.42857142857143;91.42857142857143;91.42857142857143;91.42857142857143;92.7536231884058;97.66826923076923;98.4375;96.07007575757575;94.11764705882354;94.11764705882354;94.11764705882354;95.5223880597015;95.5223880597015;98.46153846153847;99.8046875;97.02380952380952;93.59879032258064;90.625;90.625
Pieza_12_foto0611;12;611;83;83;83;83;83;84;85;85;84;83;83;80;79;79;79;76;76;76;74;68;77.10843373493977;77.10843373493977;77.10843373493977;77.10843373493977;77.10843373493977;76.19047619047619;75.29411764705883;75.29411764705883;76.19047619047619;77.10843373493977;77.10843373493977;80.0;81.0126582278481;81.0126582278481;81.0126582278481;84.21052631578948;84.21052631578948;84.21052631578948;86.48648648648648;94.11764705882354
Pieza_12_foto0612;12;612;37;78;79;80;82;82;82;82;80;78;78;76;76;75;74;74;72;64;64;64;57.8125;65.82532051282051;81.0126582278481;80.0;78.04878048780488;78.04878048780488;78.04878048780488;78.04878048780488;80.0;82.05128205128206;82.05128205128206;84.21052631578948;84.21052631578948;85.33333333333333;86.48648648648648;86.48648648648648;88.88888888888889;94.5068359375;96.4111328125;100.0
Pieza_12_foto0629;12;629;61;65;67;68;68;68;68;68;67;67;66;66;65;63;61;61;60;52;53;53;95.3125;95.96153846153847;95.5223880597015;94.11764705882354;94.11764705882354;94.11764705882354;94.11764705882354;94.11764705882354;95.5223880597015;95.5223880597015;96.96969696969697;96.96969696969697;98.3173076923077;96.85019841269842;95.3125;95.18442622950819;83.93229166666667;79.6875;82.54716981132076;82.8125
Pieza_12_foto0648;12;648;72;74;74;74;74;71;71;52;71;71;72;73;73;73;71;68;63;62;63;63;88.88888888888889;86.48648648648648;86.48648648648648;86.48648648648648;86.48648648648648;90.14084507042253;84.59507042253522;81.25;87.76408450704226;90.14084507042253;88.88888888888889;87.67123287671232;87.67123287671232;87.67123287671232;90.14084507042253;93.65808823529412;96.77579365079364;95.56451612903226;97.81746031746032;98.4375
Pieza_12_foto0667;12;667;62;62;64;64;64;64;63;62;62;62;59;56;57;57;56;56;55;55;54;54;96.875;96.875;98.9990234375;100.0;100.0;98.5595703125;97.22222222222223;96.875;96.875;95.84173387096774;90.22775423728814;87.5;88.1030701754386;89.0625;87.5;85.99330357142857;85.9375;85.42613636363636;84.375;84.375
Pieza_12_foto0685;12;685;64;64;64;64;64;63;63;63;62;62;61;60;58;57;56;54;54;52;51;50;100.0;100.0;100.0;100.0;98.876953125;98.4375;98.4375;98.33829365079364;96.875;95.96774193548387;93.95491803278688;91.35416666666667;89.49353448275862;88.51425438596492;86.41183035714286;84.375;82.95717592592592;80.1983173076923;78.64583333333333;78.125
Pieza_12_foto0719;12;719;63;63;63;62;62;62;62;62;62;62;62;60;60;60;58;58;58;56;56;55;98.4375;98.4375;97.56944444444444;96.875;96.875;96.875;96.875;96.875;96.875;96.875;95.3125;93.75;93.75;92.44791666666667;90.625;90.625;88.44288793103448;87.5;86.60714285714286;85.9375
Pieza_12_foto0737;12;737;51;51;51;57;58;58;58;56;61;61;61;58;59;61;62;63;64;64;64;62;79.6875;79.6875;79.6875;83.79934210526316;90.59806034482759;90.625;88.36206896551724;87.5;90.26639344262296;95.3125;92.62295081967213;90.625;90.625;92.59733606557377;96.3961693548387;97.6438492063492;98.5107421875;100.0;98.828125;96.875
Pieza_12_foto074;12;74;77;77;77;82;82;78;74;72;68;68;68;68;63;67;71;71;71;56;56;53;83.11688311688312;83.11688311688312;83.11688311688312;78.04878048780488;78.04878048780488;82.05128205128206;86.48648648648648;88.88888888888889;94.11764705882354;94.11764705882354;94.11764705882354;93.33639705882354;98.4375;95.47574626865672;90.14084507042253;90.14084507042253;87.36795774647888;87.5;84.73772321428571;82.8125
Pieza_12_foto0774;12;774;79;79;78;77;76;74;72;72;70;69;65;65;51;51;53;55;58;58;57;55;81.0126582278481;81.0126582278481;82.05128205128206;83.11688311688312;84.21052631578948;86.48648648648648;88.88888888888889;88.88888888888889;91.42857142857143;92.7536231884058;98.46153846153847;89.44711538461539;79.6875;79.6875;80.1002358490566;84.80113636363636;88.52370689655173;90.43642241379311;88.04824561403508;85.9375
Pieza_12_foto095;12;95;76;72;69;71;72;72;72;68;67;67;70;71;71;68;65;64;63;58;53;51;84.21052631578948;88.88888888888889;92.7536231884058;90.14084507042253;88.88888888888889;88.88888888888889;88.88888888888889;94.11764705882354;95.5223880597015;95.5223880597015;91.42857142857143;90.14084507042253;90.14084507042253;94.11764705882354;98.46153846153847;99.8291015625;94.41964285714286;86.61099137931035;81.95754716981132;79.6875
Pieza_12_foto096;12;96;64;61;60;68;68;63;61;59;59;59;63;63;63;62;81;81;61;61;57;57;98.9990234375;94.77459016393442;93.75;90.73988970588235;94.02573529411765;98.28869047619048;93.34016393442623;92.1875;90.86334745762711;91.02224576271186;94.76686507936508;98.4375;98.21428571428571;96.875;78.81944444444444;77.77777777777777;95.3125;95.28688524590164;89.0625;89.0625
Pieza_12_foto146;12;146;68;67;74;74;87;87;87;87;87;67;69;69;69;76;78;78;78;75;75;72;24.88511029411765;23.880597014925375;32.11570945945946;32.11570945945946;43.265086206896555;48.5632183908046;40.1580459770115;45.150862068965516;47.8448275862069;23.880597014925375;26.109601449275363;26.17753623188406;26.17753623188406;31.59950657894737;37.03926282051282;37.03926282051282;36.05769230769231;33.333333333333336;30.833333333333332;29.70920138888889
Pieza_12_foto24;12;24;50;104;104;104;101;101;100;106;106;106;106;108;108;107;107;108;108;105;81;62;0.0;24.609375;26.502403846153847;24.609375;23.530321782178216;23.17450495049505;22.5625;26.680424528301888;28.537735849056602;27.402712264150942;27.44693396226415;30.613425925925927;30.338541666666668;29.57067757009346;29.57067757009346;30.613425925925927;30.35300925925926;13.958333333333334;0.0;0.0
Pieza_12_foto25;12;25;61;63;63;63;63;75;75;102;107;114;117;117;122;122;122;122;122;122;122;110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.153799019607843;10.645443925233645;15.008223684210526;18.28258547008547;15.571581196581196;16.290983606557376;22.5922131147541;22.5922131147541;22.5922131147541;22.5922131147541;22.5922131147541;17.302766393442624;12.784090909090908
Pieza_12_foto49;12;49;81;81;77;78;82;84;84;83;82;82;84;84;82;80;80;74;79;79;85;85;26.40817901234568;24.575617283950617;22.098214285714285;22.63621794871795;27.038871951219512;29.761904761904763;29.241071428571427;28.049698795180724;27.515243902439025;27.515243902439025;29.427083333333332;29.371279761904763;26.067073170731707;25.3125;23.4765625;18.36993243243243;24.22863924050633;24.22863924050633;30.496323529411764;30.90073529411765
Pieza_12_foto490;12;490;58;59;63;64;67;69;70;71;71;71;70;71;71;71;72;73;73;50;75;75;14.251077586206897;14.751059322033898;19.29563492063492;20.5322265625;23.367537313432837;25.430253623188406;26.897321428571427;28.433098591549296;28.52112676056338;27.992957746478872;27.34375;27.816901408450704;28.52112676056338;28.52112676056338;29.31857638888889;30.90753424657534;22.538527397260275;7.03125;29.25;33.333333333333336
Pieza_12_foto509;12;509;56;57;59;59;62;63;63;64;65;65;65;66;66;67;70;70;70;71;72;72;25.111607142857142;25.712719298245613;28.310381355932204;28.840042372881356;32.66129032258065;33.95337301587302;33.95337301587302;35.25390625;36.5625;36.5625;36.5625;37.878787878787875;37.878787878787875;38.502798507462686;42.455357142857146;43.214285714285715;43.214285714285715;44.56426056338028;45.5078125;45.920138888888886
Pieza_12_foto510;12;510;52;53;54;55;56;57;58;58;59;61;61;64;65;65;65;65;64;64;64;65;20.3125;21.49174528301887;22.685185185185187;23.806818181818183;25.111607142857142;26.343201754385966;26.85883620689655;27.586206896551722;28.840042372881356;31.019467213114755;31.378073770491802;34.765625;36.5625;36.5625;36.5625;35.625;35.25390625;35.25390625;35.25390625;36.5625
Pieza_12_foto524;12;524;53;55;56;58;59;60;60;61;62;63;64;65;65;66;67;67;67;68;68;68;21.49174528301887;23.267045454545453;25.111607142857142;27.155172413793103;28.840042372881356;30.104166666666668;30.104166666666668;31.378073770491802;32.38407258064516;33.95337301587302;34.7900390625;36.44230769230769;36.5625;36.979166666666664;38.45615671641791;39.202425373134325;39.202425373134325;40.234375;40.533088235294116;40.533088235294116
Pieza_12_foto525;12;525;51;52;52;52;52;55;56;59;60;62;64;64;65;66;66;67;67;67;67;68;19.14828431372549;20.3125;20.3125;20.3125;20.3125;23.892045454545453;25.111607142857142;28.310381355932204;29.713541666666668;32.66129032258065;34.619140625;35.25390625;35.96153846153846;37.121212121212125;37.878787878787875;38.526119402985074;39.202425373134325;39.202425373134325;39.202425373134325;40.533088235294116
Pieza_12_foto540;12;540;58;60;60;62;62;64;65;66;66;65;62;61;68;69;69;68;64;69;69;69;27.586206896551722;29.53125;30.104166666666668;32.66129032258065;32.66129032258065;35.25390625;35.9375;37.878787878787875;37.547348484848484;35.57692307692308;31.07358870967742;30.55840163934426;39.981617647058826;41.87047101449275;41.55344202898551;36.67279411764706;35.25390625;41.87047101449275;41.87047101449275;41.87047101449275
Pieza_12_foto541;12;541;58;60;62;63;64;65;68;68;68;67;67;69;69;68;58;61;63;67;67;67;27.586206896551722;29.635416666666668;32.434475806451616;33.754960317460316;34.9365234375;36.10576923076923;39.154411764705884;40.533088235294116;39.568014705882355;39.202425373134325;39.202425373134325;41.30434782608695;41.757246376811594;28.952205882352942;26.400862068965516;30.046106557377048;33.53174603174603;38.57276119402985;39.202425373134325;39.202425373134325
Pieza_12_foto557;12;557;52;54;55;57;58;60;60;62;63;63;64;64;66;66;67;67;68;68;68;69;20.3125;21.93287037037037;23.238636363636363;25.68530701754386;27.586206896551722;29.348958333333332;30.104166666666668;32.53528225806452;33.65575396825397;33.95337301587302;34.375;35.25390625;37.452651515151516;37.878787878787875;39.17910447761194;39.202425373134325;40.533088235294116;40.533088235294116;40.533088235294116;41.87047101449275
Pieza_12_foto558;12;558;55;56;58;59;59;61;61;63;64;64;64;60;64;67;69;70;70;71;71;72;23.892045454545453;24.972098214285715;27.182112068965516;28.840042372881356;28.840042372881356;31.121926229508198;31.378073770491802;33.754960317460316;35.25390625;35.25390625;28.759765625;28.541666666666668;33.3984375;38.0830223880597;41.59873188405797;42.52232142857143;43.214285714285715;43.79401408450704;44.56426056338028;45.920138888888886
Pieza_12_foto576;12;576;89;90;91;92;92;91;91;78;65;79;97;97;97;101;102;104;104;104;104;105;22.752808988764045;23.76736111111111;24.793956043956044;25.832201086956523;25.713315217391305;24.793956043956044;21.050824175824175;6.009615384615385;3.4615384615384617;8.326740506329115;28.334407216494846;31.185567010309278;29.7680412371134;33.07549504950495;36.78002450980392;38.44651442307692;39.07752403846154;39.07752403846154;39.07752403846154;40.17857142857143
Pieza_12_foto592;12;592;75;79;79;79;87;91;92;92;93;93;94;95;96;96;98;98;99;101;101;102;3.5208333333333335;5.69620253164557;5.7159810126582276;5.7159810126582276;11.027298850574713;13.873626373626374;15.285326086956522;15.285326086956522;16.1122311827957;16.145833333333332;17.02127659574468;17.911184210526315;18.782552083333332;18.815104166666668;20.37627551020408;20.663265306122447;21.21212121212121;23.49938118811881;23.530321782178216;24.50980392156863
Pieza_12_foto593;12;593;52;53;56;57;59;59;61;62;62;62;62;60;57;59;63;64;64;64;64;59;20.3125;21.49174528301887;24.358258928571427;25.68530701754386;27.992584745762713;28.840042372881356;31.378073770491802;32.23286290322581;32.66129032258065;32.66129032258065;30.846774193548388;27.447916666666668;26.343201754385966;28.33686440677966;32.46527777777778;35.25390625;35.25390625;35.25390625;30.615234375;28.840042372881356
Pieza_12_foto611;12;611;62;68;70;70;71;73;73;73;83;83;85;85;85;79;78;78;78;77;77;77;18.371975806451612;24.701286764705884;26.964285714285715;27.34375;28.14700704225352;30.65068493150685;30.90753424657534;30.90753424657534;42.30045180722892;43.373493975903614;44.63235294117647;45.955882352941174;40.533088235294116;38.27136075949367;37.03926282051282;37.03926282051282;36.17788461538461;35.79545454545455;35.79545454545455;35.79545454545455
Pieza_12_foto612;12;612;57;57;58;66;68;68;69;70;70;72;72;74;76;76;76;76;74;73;72;68;13.267543859649123;12.06140350877193;12.931034482758621;22.703598484848484;24.678308823529413;25.02297794117647;26.17753623188406;26.696428571428573;27.34375;29.014756944444443;29.70920138888889;31.714527027027028;34.21052631578947;34.56003289473684;34.56003289473684;33.94325657894737;31.883445945945947;30.565068493150687;26.51909722222222;25.02297794117647
Pieza_12_foto629;12;629;57;56;55;63;64;64;66;69;69;69;70;70;71;71;71;71;71;70;69;64;26.17872807017544;24.888392857142858;23.068181818181817;29.811507936507937;35.25390625;35.25390625;37.452651515151516;41.46286231884058;41.87047101449275;41.87047101449275;43.214285714285715;43.214285714285715;43.92605633802817;44.56426056338028;44.56426056338028;44.56426056338028;43.57394366197183;42.67857142857143;37.63586956521739;35.25390625
Pieza_12_foto648;12;648;57;59;59;57;62;65;67;67;67;67;67;67;67;65;65;68;69;69;68;66;26.343201754385966;28.840042372881356;28.098516949152543;26.343201754385966;31.275201612903224;36.5625;39.17910447761194;39.202425373134325;39.202425373134325;37.3134328358209;38.059701492537314;39.202425373134325;37.5;36.5625;36.5625;39.935661764705884;41.39492753623188;41.802536231884055;38.60294117647059;37.878787878787875
